"ind","nqueens","mutate","model"
142,6,0.1,"tourn"
107,6,0.25,"tourn"
107,6,0.25,"tourn"
72,6,0.25,"tourn"
72,6,0.25,"tourn"
107,6,0.25,"tourn"
212,6,0.25,"tourn"
72,6,0.25,"tourn"
457,6,0.25,"tourn"
107,6,0.25,"tourn"
72,6,0.25,"tourn"
562,6,0.25,"tourn"
72,6,0.25,"tourn"
317,6,0.25,"tourn"
72,6,0.25,"tourn"
1087,6,0.25,"tourn"
422,6,0.25,"tourn"
72,6,0.25,"tourn"
352,6,0.25,"tourn"
72,6,0.25,"tourn"
72,6,0.25,"tourn"
72,6,0.25,"tourn"
772,6,0.25,"tourn"
72,6,0.25,"tourn"
72,6,0.25,"tourn"
982,6,0.25,"tourn"
72,6,0.5,"tourn"
212,6,0.5,"tourn"
72,6,0.5,"tourn"
387,6,0.5,"tourn"
72,6,0.5,"tourn"
982,6,0.5,"tourn"
72,6,0.5,"tourn"
72,6,0.5,"tourn"
422,6,0.5,"tourn"
1752,6,0.5,"tourn"
107,6,0.5,"tourn"
72,6,0.5,"tourn"
527,6,0.5,"tourn"
877,6,0.5,"tourn"
72,6,0.5,"tourn"
72,6,0.5,"tourn"
352,6,0.5,"tourn"
282,6,0.5,"tourn"
317,6,0.5,"tourn"
72,6,0.5,"tourn"
562,6,0.5,"tourn"
107,6,0.5,"tourn"
877,6,0.5,"tourn"
247,6,0.5,"tourn"
457,6,0.5,"tourn"
72,6,0.75,"tourn"
597,6,0.75,"tourn"
177,6,0.75,"tourn"
72,6,0.75,"tourn"
107,6,0.75,"tourn"
667,6,0.75,"tourn"
142,6,0.75,"tourn"
212,6,0.75,"tourn"
597,6,0.75,"tourn"
1822,6,0.75,"tourn"
247,6,0.75,"tourn"
72,6,0.75,"tourn"
387,6,0.75,"tourn"
72,6,0.75,"tourn"
142,6,0.75,"tourn"
492,6,0.75,"tourn"
247,6,0.75,"tourn"
72,6,0.75,"tourn"
282,6,0.75,"tourn"
352,6,0.75,"tourn"
72,6,0.75,"tourn"
702,6,0.75,"tourn"
982,6,0.75,"tourn"
72,6,0.75,"tourn"
142,6,0.75,"tourn"
72,6,0.9,"tourn"
387,6,0.9,"tourn"
317,6,0.9,"tourn"
422,6,0.9,"tourn"
247,6,0.9,"tourn"
72,6,0.9,"tourn"
177,6,0.9,"tourn"
72,6,0.9,"tourn"
212,6,0.9,"tourn"
72,6,0.9,"tourn"
317,6,0.9,"tourn"
177,6,0.9,"tourn"
72,6,0.9,"tourn"
72,6,0.9,"tourn"
72,6,0.9,"tourn"
72,6,0.9,"tourn"
72,6,0.9,"tourn"
72,6,0.9,"tourn"
142,6,0.9,"tourn"
107,6,0.9,"tourn"
632,6,0.9,"tourn"
142,6,0.9,"tourn"
72,6,0.9,"tourn"
72,6,0.9,"tourn"
72,6,0.9,"tourn"
107,6,1,"tourn"
842,6,1,"tourn"
107,6,1,"tourn"
212,6,1,"tourn"
107,6,1,"tourn"
352,6,1,"tourn"
107,6,1,"tourn"
317,6,1,"tourn"
142,6,1,"tourn"
142,6,1,"tourn"
72,6,1,"tourn"
72,6,1,"tourn"
142,6,1,"tourn"
72,6,1,"tourn"
72,6,1,"tourn"
72,6,1,"tourn"
527,6,1,"tourn"
72,6,1,"tourn"
177,6,1,"tourn"
72,6,1,"tourn"
107,6,1,"tourn"
72,6,1,"tourn"
72,6,1,"tourn"
72,6,1,"tourn"
72,6,1,"tourn"
338,7,0.01,"tourn"
386,7,0.01,"tourn"
98,7,0.01,"tourn"
98,7,0.01,"tourn"
146,7,0.01,"tourn"
146,7,0.01,"tourn"
98,7,0.01,"tourn"
98,7,0.01,"tourn"
290,7,0.01,"tourn"
146,7,0.01,"tourn"
290,7,0.01,"tourn"
98,7,0.01,"tourn"
98,7,0.01,"tourn"
146,7,0.01,"tourn"
98,7,0.01,"tourn"
626,7,0.01,"tourn"
290,7,0.01,"tourn"
98,7,0.01,"tourn"
98,7,0.01,"tourn"
242,7,0.01,"tourn"
98,7,0.01,"tourn"
338,7,0.01,"tourn"
98,7,0.01,"tourn"
98,7,0.01,"tourn"
98,7,0.01,"tourn"
146,7,0.05,"tourn"
98,7,0.05,"tourn"
98,7,0.05,"tourn"
146,7,0.05,"tourn"
98,7,0.05,"tourn"
98,7,0.05,"tourn"
1346,7,0.05,"tourn"
98,7,0.05,"tourn"
98,7,0.05,"tourn"
98,7,0.05,"tourn"
194,7,0.05,"tourn"
578,7,0.05,"tourn"
98,7,0.05,"tourn"
98,7,0.05,"tourn"
98,7,0.05,"tourn"
98,7,0.05,"tourn"
98,7,0.05,"tourn"
98,7,0.05,"tourn"
98,7,0.05,"tourn"
290,7,0.05,"tourn"
98,7,0.05,"tourn"
98,7,0.05,"tourn"
98,7,0.05,"tourn"
626,7,0.05,"tourn"
98,7,0.05,"tourn"
98,7,0.1,"tourn"
98,7,0.1,"tourn"
98,7,0.1,"tourn"
98,7,0.1,"tourn"
146,7,0.1,"tourn"
530,7,0.1,"tourn"
98,7,0.1,"tourn"
338,7,0.1,"tourn"
146,7,0.1,"tourn"
98,7,0.1,"tourn"
98,7,0.1,"tourn"
98,7,0.1,"tourn"
98,7,0.1,"tourn"
290,7,0.1,"tourn"
434,7,0.1,"tourn"
98,7,0.1,"tourn"
98,7,0.1,"tourn"
98,7,0.1,"tourn"
98,7,0.1,"tourn"
146,7,0.1,"tourn"
98,7,0.1,"tourn"
98,7,0.1,"tourn"
146,7,0.1,"tourn"
98,7,0.1,"tourn"
98,7,0.1,"tourn"
578,7,0.25,"tourn"
434,7,0.25,"tourn"
98,7,0.25,"tourn"
98,7,0.25,"tourn"
242,7,0.25,"tourn"
98,7,0.25,"tourn"
434,7,0.25,"tourn"
98,7,0.25,"tourn"
98,7,0.25,"tourn"
98,7,0.25,"tourn"
98,7,0.25,"tourn"
98,7,0.25,"tourn"
242,7,0.25,"tourn"
98,7,0.25,"tourn"
386,7,0.25,"tourn"
98,7,0.25,"tourn"
146,7,0.25,"tourn"
98,7,0.25,"tourn"
434,7,0.25,"tourn"
242,7,0.25,"tourn"
98,7,0.25,"tourn"
242,7,0.25,"tourn"
98,7,0.25,"tourn"
194,7,0.25,"tourn"
290,7,0.25,"tourn"
146,7,0.5,"tourn"
146,7,0.5,"tourn"
98,7,0.5,"tourn"
146,7,0.5,"tourn"
578,7,0.5,"tourn"
242,7,0.5,"tourn"
98,7,0.5,"tourn"
98,7,0.5,"tourn"
98,7,0.5,"tourn"
98,7,0.5,"tourn"
194,7,0.5,"tourn"
98,7,0.5,"tourn"
242,7,0.5,"tourn"
818,7,0.5,"tourn"
98,7,0.5,"tourn"
338,7,0.5,"tourn"
578,7,0.5,"tourn"
98,7,0.5,"tourn"
98,7,0.5,"tourn"
98,7,0.5,"tourn"
98,7,0.5,"tourn"
98,7,0.5,"tourn"
146,7,0.5,"tourn"
98,7,0.5,"tourn"
98,7,0.5,"tourn"
146,7,0.75,"tourn"
386,7,0.75,"tourn"
98,7,0.75,"tourn"
98,7,0.75,"tourn"
98,7,0.75,"tourn"
98,7,0.75,"tourn"
1154,7,0.75,"tourn"
146,7,0.75,"tourn"
98,7,0.75,"tourn"
98,7,0.75,"tourn"
98,7,0.75,"tourn"
98,7,0.75,"tourn"
98,7,0.75,"tourn"
98,7,0.75,"tourn"
98,7,0.75,"tourn"
98,7,0.75,"tourn"
98,7,0.75,"tourn"
98,7,0.75,"tourn"
98,7,0.75,"tourn"
386,7,0.75,"tourn"
338,7,0.75,"tourn"
98,7,0.75,"tourn"
146,7,0.75,"tourn"
146,7,0.75,"tourn"
146,7,0.75,"tourn"
338,7,0.9,"tourn"
146,7,0.9,"tourn"
626,7,0.9,"tourn"
242,7,0.9,"tourn"
98,7,0.9,"tourn"
530,7,0.9,"tourn"
146,7,0.9,"tourn"
770,7,0.9,"tourn"
290,7,0.9,"tourn"
98,7,0.9,"tourn"
146,7,0.9,"tourn"
98,7,0.9,"tourn"
146,7,0.9,"tourn"
98,7,0.9,"tourn"
98,7,0.9,"tourn"
98,7,0.9,"tourn"
98,7,0.9,"tourn"
482,7,0.9,"tourn"
146,7,0.9,"tourn"
290,7,0.9,"tourn"
98,7,0.9,"tourn"
98,7,0.9,"tourn"
98,7,0.9,"tourn"
98,7,0.9,"tourn"
98,7,0.9,"tourn"
194,7,1,"tourn"
242,7,1,"tourn"
146,7,1,"tourn"
98,7,1,"tourn"
98,7,1,"tourn"
98,7,1,"tourn"
98,7,1,"tourn"
98,7,1,"tourn"
674,7,1,"tourn"
194,7,1,"tourn"
98,7,1,"tourn"
98,7,1,"tourn"
146,7,1,"tourn"
482,7,1,"tourn"
146,7,1,"tourn"
98,7,1,"tourn"
146,7,1,"tourn"
146,7,1,"tourn"
146,7,1,"tourn"
386,7,1,"tourn"
98,7,1,"tourn"
146,7,1,"tourn"
194,7,1,"tourn"
98,7,1,"tourn"
98,7,1,"tourn"
128,8,0.01,"tourn"
506,8,0.01,"tourn"
128,8,0.01,"tourn"
128,8,0.01,"tourn"
569,8,0.01,"tourn"
317,8,0.01,"tourn"
2396,8,0.01,"tourn"
128,8,0.01,"tourn"
128,8,0.01,"tourn"
128,8,0.01,"tourn"
191,8,0.01,"tourn"
317,8,0.01,"tourn"
128,8,0.01,"tourn"
191,8,0.01,"tourn"
1766,8,0.01,"tourn"
1514,8,0.01,"tourn"
1451,8,0.01,"tourn"
1010,8,0.01,"tourn"
317,8,0.01,"tourn"
128,8,0.01,"tourn"
632,8,0.01,"tourn"
2522,8,0.01,"tourn"
191,8,0.01,"tourn"
128,8,0.01,"tourn"
2081,8,0.01,"tourn"
128,8,0.05,"tourn"
1451,8,0.05,"tourn"
191,8,0.05,"tourn"
1829,8,0.05,"tourn"
128,8,0.05,"tourn"
191,8,0.05,"tourn"
884,8,0.05,"tourn"
632,8,0.05,"tourn"
569,8,0.05,"tourn"
506,8,0.05,"tourn"
254,8,0.05,"tourn"
191,8,0.05,"tourn"
1388,8,0.05,"tourn"
128,8,0.05,"tourn"
128,8,0.05,"tourn"
380,8,0.05,"tourn"
443,8,0.05,"tourn"
821,8,0.05,"tourn"
317,8,0.05,"tourn"
947,8,0.05,"tourn"
2207,8,0.05,"tourn"
254,8,0.05,"tourn"
191,8,0.05,"tourn"
1073,8,0.05,"tourn"
2711,8,0.05,"tourn"
380,8,0.1,"tourn"
128,8,0.1,"tourn"
128,8,0.1,"tourn"
128,8,0.1,"tourn"
128,8,0.1,"tourn"
191,8,0.1,"tourn"
128,8,0.1,"tourn"
317,8,0.1,"tourn"
191,8,0.1,"tourn"
821,8,0.1,"tourn"
3152,8,0.1,"tourn"
695,8,0.1,"tourn"
1451,8,0.1,"tourn"
695,8,0.1,"tourn"
128,8,0.1,"tourn"
569,8,0.1,"tourn"
380,8,0.1,"tourn"
947,8,0.1,"tourn"
506,8,0.1,"tourn"
506,8,0.1,"tourn"
695,8,0.1,"tourn"
191,8,0.1,"tourn"
128,8,0.1,"tourn"
695,8,0.1,"tourn"
2396,8,0.1,"tourn"
1829,8,0.25,"tourn"
1136,8,0.25,"tourn"
191,8,0.25,"tourn"
1010,8,0.25,"tourn"
191,8,0.25,"tourn"
884,8,0.25,"tourn"
1010,8,0.25,"tourn"
1577,8,0.25,"tourn"
758,8,0.25,"tourn"
128,8,0.25,"tourn"
128,8,0.25,"tourn"
128,8,0.25,"tourn"
191,8,0.25,"tourn"
2585,8,0.25,"tourn"
695,8,0.25,"tourn"
191,8,0.25,"tourn"
128,8,0.25,"tourn"
758,8,0.25,"tourn"
191,8,0.25,"tourn"
884,8,0.25,"tourn"
128,8,0.25,"tourn"
128,8,0.25,"tourn"
191,8,0.25,"tourn"
4475,8,0.25,"tourn"
1388,8,0.25,"tourn"
128,8,0.5,"tourn"
128,8,0.5,"tourn"
380,8,0.5,"tourn"
128,8,0.5,"tourn"
506,8,0.5,"tourn"
317,8,0.5,"tourn"
947,8,0.5,"tourn"
1514,8,0.5,"tourn"
128,8,0.5,"tourn"
254,8,0.5,"tourn"
128,8,0.5,"tourn"
128,8,0.5,"tourn"
191,8,0.5,"tourn"
128,8,0.5,"tourn"
1514,8,0.5,"tourn"
1577,8,0.5,"tourn"
191,8,0.5,"tourn"
2333,8,0.5,"tourn"
632,8,0.5,"tourn"
254,8,0.5,"tourn"
2396,8,0.5,"tourn"
1010,8,0.5,"tourn"
128,8,0.5,"tourn"
128,8,0.5,"tourn"
1199,8,0.5,"tourn"
380,8,0.75,"tourn"
1766,8,0.75,"tourn"
254,8,0.75,"tourn"
191,8,0.75,"tourn"
695,8,0.75,"tourn"
1010,8,0.75,"tourn"
128,8,0.75,"tourn"
191,8,0.75,"tourn"
1766,8,0.75,"tourn"
1514,8,0.75,"tourn"
1325,8,0.75,"tourn"
317,8,0.75,"tourn"
569,8,0.75,"tourn"
380,8,0.75,"tourn"
128,8,0.75,"tourn"
128,8,0.75,"tourn"
317,8,0.75,"tourn"
128,8,0.75,"tourn"
128,8,0.75,"tourn"
443,8,0.75,"tourn"
380,8,0.75,"tourn"
380,8,0.75,"tourn"
191,8,0.75,"tourn"
1073,8,0.75,"tourn"
632,8,0.75,"tourn"
128,8,0.9,"tourn"
1577,8,0.9,"tourn"
128,8,0.9,"tourn"
128,8,0.9,"tourn"
128,8,0.9,"tourn"
632,8,0.9,"tourn"
2270,8,0.9,"tourn"
128,8,0.9,"tourn"
254,8,0.9,"tourn"
128,8,0.9,"tourn"
1388,8,0.9,"tourn"
632,8,0.9,"tourn"
2459,8,0.9,"tourn"
947,8,0.9,"tourn"
821,8,0.9,"tourn"
758,8,0.9,"tourn"
1577,8,0.9,"tourn"
1199,8,0.9,"tourn"
128,8,0.9,"tourn"
191,8,0.9,"tourn"
1577,8,0.9,"tourn"
128,8,0.9,"tourn"
1892,8,0.9,"tourn"
695,8,0.9,"tourn"
2459,8,0.9,"tourn"
2018,8,1,"tourn"
128,8,1,"tourn"
884,8,1,"tourn"
569,8,1,"tourn"
1262,8,1,"tourn"
1199,8,1,"tourn"
128,8,1,"tourn"
191,8,1,"tourn"
191,8,1,"tourn"
128,8,1,"tourn"
254,8,1,"tourn"
1262,8,1,"tourn"
1199,8,1,"tourn"
443,8,1,"tourn"
1325,8,1,"tourn"
128,8,1,"tourn"
128,8,1,"tourn"
1073,8,1,"tourn"
2396,8,1,"tourn"
1766,8,1,"tourn"
632,8,1,"tourn"
1325,8,1,"tourn"
1073,8,1,"tourn"
1640,8,1,"tourn"
1388,8,1,"tourn"
1762,9,0.01,"tourn"
1842,9,0.01,"tourn"
162,9,0.01,"tourn"
162,9,0.01,"tourn"
1682,9,0.01,"tourn"
1762,9,0.01,"tourn"
162,9,0.01,"tourn"
2002,9,0.01,"tourn"
3762,9,0.01,"tourn"
1042,9,0.01,"tourn"
4962,9,0.01,"tourn"
722,9,0.01,"tourn"
162,9,0.01,"tourn"
4002,9,0.01,"tourn"
2642,9,0.01,"tourn"
5442,9,0.01,"tourn"
